合约代码,UpdateTime,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1,OpenInterest,Turnover
cu2410,21:31:21.500,77350,11455,77350,12,77360,5,97396,4.42154e+09
cu2410,21:31:22.0,77350,11456,77350,3,77360,5,97397,4.42192e+09
cu2410,21:31:22.500,77350,11457,77350,5,77360,5,97398,4.42231e+09
cu2410,21:31:23.0,77360,11458,77350,5,77360,3,97397,4.4227e+09
cu2410,21:31:23.500,77360,11458,77350,5,77360,3,97397,4.4227e+09
cu2410,21:31:24.0,77360,11458,77350,14,77360,4,97397,4.4227e+09
cu2410,21:31:24.500,77360,11458,77350,14,77360,4,97397,4.4227e+09
cu2410,21:31:25.0,77360,11458,77350,14,77360,4,97397,4.4227e+09
cu2410,21:31:25.500,77360,11458,77350,10,77360,5,97397,4.4227e+09
cu2410,21:31:26.0,77360,11458,77350,2,77360,5,97397,4.4227e+09
cu2410,21:31:26.500,77350,11459,77350,13,77360,4,97398,4.42308e+09
cu2410,21:31:27.0,77350,11465,77350,7,77360,4,97393,4.4254e+09
cu2410,21:31:27.500,77350,11465,77350,3,77360,4,97393,4.4254e+09
cu2410,21:31:28.0,77350,11465,77340,8,77350,1,97393,4.4254e+09
cu2410,21:31:28.500,77350,11466,77340,12,77360,12,97393,4.42579e+09
cu2410,21:31:29.0,77350,11466,77340,12,77360,12,97393,4.42579e+09
cu2410,21:31:29.500,77350,11466,77340,12,77360,16,97393,4.42579e+09
cu2410,21:31:30.0,77350,11466,77340,4,77350,1,97393,4.42579e+09
cu2410,21:31:30.500,77340,11467,77340,3,77350,4,97392,4.42618e+09
cu2410,21:31:31.0,77340,11467,77340,3,77350,4,97392,4.42618e+09
cu2410,21:31:31.500,77350,11468,77340,3,77350,3,97392,4.42656e+09
cu2410,21:31:32.0,77350,11468,77340,11,77350,3,97392,4.42656e+09
cu2410,21:31:32.500,77340,11469,77340,10,77350,3,97392,4.42695e+09
cu2410,21:31:33.0,77340,11469,77340,6,77350,3,97392,4.42695e+09
cu2410,21:31:33.500,77340,11470,77330,11,77350,6,97393,4.42734e+09
cu2410,21:31:34.0,77340,11470,77330,15,77350,6,97393,4.42734e+09
cu2410,21:31:34.500,77340,11470,77340,17,77350,3,97393,4.42734e+09
cu2410,21:31:35.0,77340,11470,77340,17,77350,3,97393,4.42734e+09
cu2410,21:31:35.500,77340,11471,77340,12,77350,3,97392,4.42772e+09
cu2410,21:31:36.0,77340,11471,77340,6,77350,9,97392,4.42772e+09
cu2410,21:31:36.500,77340,11471,77330,11,77350,9,97392,4.42772e+09
cu2410,21:31:37.0,77330,11472,77330,14,77350,4,97391,4.42811e+09
cu2410,21:31:37.500,77330,11472,77330,14,77350,7,97391,4.42811e+09
cu2410,21:31:38.0,77330,11472,77340,1,77350,7,97391,4.42811e+09
cu2410,21:31:38.500,77330,11472,77340,1,77350,7,97391,4.42811e+09
cu2410,21:31:39.0,77330,11472,77340,1,77350,7,97391,4.42811e+09
cu2410,21:31:39.500,77330,11472,77340,1,77350,7,97391,4.42811e+09
cu2410,21:31:40.0,77330,11472,77340,1,77350,14,97391,4.42811e+09
cu2410,21:31:41.500,77340,11473,77330,11,77350,14,97391,4.4285e+09
cu2410,21:31:42.0,77340,11473,77330,7,77340,4,97391,4.4285e+09
cu2410,21:31:42.500,77330,11475,77330,2,77340,5,97389,4.42927e+09
cu2410,21:31:43.0,77330,11476,77330,7,77340,18,97389,4.42966e+09
cu2410,21:31:43.500,77330,11476,77330,3,77340,18,97389,4.42966e+09
cu2410,21:31:44.0,77330,11476,77320,51,77340,24,97389,4.42966e+09
cu2410,21:31:44.500,77340,11477,77320,58,77340,17,97389,4.43004e+09
cu2410,21:31:45.0,77340,11477,77330,5,77340,17,97389,4.43004e+09
cu2410,21:31:45.500,77340,11477,77330,7,77340,17,97389,4.43004e+09
cu2410,21:31:46.0,77340,11477,77330,7,77340,17,97389,4.43004e+09
cu2410,21:31:46.500,77340,11477,77330,4,77340,17,97389,4.43004e+09
cu2410,21:31:47.0,77340,11477,77330,2,77340,17,97389,4.43004e+09
cu2410,21:31:48.0,77340,11479,77330,2,77340,15,97387,4.43082e+09
cu2410,21:31:48.500,77340,11479,77330,2,77340,15,97387,4.43082e+09
cu2410,21:31:49.0,77330,11480,77330,1,77340,15,97387,4.4312e+09
cu2410,21:31:49.500,77330,11480,77330,6,77340,15,97387,4.4312e+09
cu2410,21:31:50.0,77330,11481,77320,50,77340,55,97387,4.43159e+09
cu2410,21:31:50.500,77330,11481,77320,50,77330,3,97387,4.43159e+09
cu2410,21:31:51.0,77330,11481,77320,50,77330,19,97387,4.43159e+09
cu2410,21:31:51.500,77320,11482,77320,49,77330,18,97387,4.43198e+09
cu2410,21:31:52.0,77320,11482,77320,49,77330,18,97387,4.43198e+09
cu2410,21:31:55.0,77320,11482,77320,49,77330,25,97387,4.43198e+09
cu2410,21:31:55.500,77320,11483,77320,48,77330,25,97388,4.43236e+09
cu2410,21:31:56.0,77320,11489,77320,42,77330,49,97394,4.43468e+09
cu2410,21:31:56.500,77320,11495,77320,36,77330,56,97396,4.437e+09
cu2410,21:31:57.0,77320,11497,77320,34,77330,56,97396,4.43778e+09
cu2410,21:31:58.500,77320,11508,77320,23,77330,51,97399,4.44203e+09
cu2410,21:31:59.0,77320,11508,77320,23,77330,54,97399,4.44203e+09
cu2410,21:31:59.500,77330,11512,77320,21,77330,52,97397,4.44358e+09
cu2410,21:32:00.500,77330,11512,77320,21,77330,17,97397,4.44358e+09
cu2410,21:32:01.0,77330,11514,77320,29,77330,15,97395,4.44435e+09
cu2410,21:32:01.500,77330,11516,77320,23,77330,13,97395,4.44512e+09
cu2410,21:32:02.0,77330,11516,77320,25,77330,13,97395,4.44512e+09
cu2410,21:32:02.500,77330,11530,77330,8,77350,7,97382,4.45054e+09
cu2410,21:32:03.0,77330,11530,77330,16,77350,35,97382,4.45054e+09
cu2410,21:32:03.500,77330,11530,77340,3,77350,4,97382,4.45054e+09
cu2410,21:32:04.0,77340,11531,77340,11,77360,9,97382,4.45092e+09
cu2410,21:32:04.500,77340,11531,77350,10,77360,42,97382,4.45092e+09
cu2410,21:32:05.0,77350,11536,77350,7,77360,34,97381,4.45286e+09
cu2410,21:32:05.500,77350,11539,77350,4,77360,40,97382,4.45402e+09
cu2410,21:32:06.0,77350,11539,77350,4,77360,41,97382,4.45402e+09
cu2410,21:32:06.500,77340,11545,77350,3,77360,3,97386,4.45634e+09
cu2410,21:32:07.0,77350,11548,77340,7,77360,50,97384,4.4575e+09
cu2410,21:32:07.500,77340,11558,77330,14,77340,1,97377,4.46136e+09
cu2410,21:32:08.0,77340,11558,77330,12,77340,1,97377,4.46136e+09
cu2410,21:32:08.500,77340,11560,77340,12,77350,6,97375,4.46214e+09
cu2410,21:32:09.0,77340,11560,77340,11,77350,39,97375,4.46214e+09
cu2410,21:32:09.500,77340,11560,77330,12,77350,8,97375,4.46214e+09
cu2410,21:32:10.0,77340,11560,77340,5,77350,3,97375,4.46214e+09
cu2410,21:32:10.500,77340,11560,77340,7,77350,3,97375,4.46214e+09
cu2410,21:32:11.0,77340,11560,77340,8,77350,3,97375,4.46214e+09
cu2410,21:32:11.500,77340,11560,77340,2,77350,6,97375,4.46214e+09
cu2410,21:32:12.0,77340,11560,77340,2,77350,6,97375,4.46214e+09
cu2410,21:32:12.500,77350,11561,77340,2,77350,9,97374,4.46252e+09
cu2410,21:32:13.0,77350,11561,77340,1,77350,5,97374,4.46252e+09
cu2410,21:32:13.500,77350,11561,77340,1,77350,40,97374,4.46252e+09
cu2410,21:32:14.0,77350,11561,77330,9,77350,43,97374,4.46252e+09
cu2410,21:32:14.500,77330,11565,77330,7,77340,11,97372,4.46407e+09
cu2410,21:32:15.0,77330,11565,77330,7,77340,11,97372,4.46407e+09
cu2410,21:32:15.500,77330,11566,77330,4,77340,14,97371,4.46446e+09
cu2410,21:32:16.0,77330,11566,77330,3,77340,14,97371,4.46446e+09
cu2410,21:32:16.500,77330,11566,77330,2,77340,51,97371,4.46446e+09
cu2410,21:32:17.0,77330,11566,77330,2,77340,14,97371,4.46446e+09
cu2410,21:32:17.500,77330,11566,77330,3,77340,14,97371,4.46446e+09
cu2410,21:32:18.0,77330,11566,77330,3,77340,3,97371,4.46446e+09
cu2410,21:32:19.0,77330,11567,77330,2,77340,5,97370,4.46484e+09
cu2410,21:32:19.500,77330,11567,77330,7,77340,3,97370,4.46484e+09
cu2410,21:32:20.0,77330,11575,77320,23,77330,4,97363,4.46794e+09
cu2410,21:32:20.500,77330,11578,77320,21,77330,5,97361,4.4691e+09
cu2410,21:32:21.0,77330,11578,77320,20,77330,10,97361,4.4691e+09
cu2410,21:32:21.500,77320,11579,77320,19,77330,5,97361,4.46948e+09
cu2410,21:32:22.0,77320,11579,77320,19,77330,12,97361,4.46948e+09
cu2410,21:32:22.500,77320,11579,77320,19,77330,7,97361,4.46948e+09
cu2410,21:32:24.500,77320,11579,77320,19,77330,5,97361,4.46948e+09
cu2410,21:32:25.500,77320,11580,77320,18,77330,5,97361,4.46987e+09
cu2410,21:32:26.0,77330,11582,77320,17,77330,4,97360,4.47064e+09
cu2410,21:32:26.500,77330,11584,77320,16,77330,5,97359,4.47142e+09
cu2410,21:32:27.0,77330,11586,77320,15,77330,6,97359,4.47219e+09
cu2410,21:32:27.500,77330,11586,77320,15,77330,37,97359,4.47219e+09
cu2410,21:32:28.0,77330,11586,77320,15,77330,40,97359,4.47219e+09
cu2410,21:32:28.500,77330,11586,77320,15,77330,40,97359,4.47219e+09
cu2410,21:32:29.0,77330,11586,77320,15,77330,48,97359,4.47219e+09
cu2410,21:32:29.500,77320,11593,77320,8,77330,48,97360,4.4749e+09
cu2410,21:32:30.0,77320,11597,77320,4,77330,51,97360,4.47644e+09
cu2410,21:32:30.500,77320,11598,77320,3,77330,13,97360,4.47683e+09
cu2410,21:32:31.0,77320,11598,77320,6,77330,9,97360,4.47683e+09
cu2410,21:32:31.500,77320,11598,77320,8,77330,5,97360,4.47683e+09
cu2410,21:32:32.0,77330,11600,77320,8,77330,4,97359,4.4776e+09
cu2410,21:32:32.500,77330,11600,77320,5,77330,10,97359,4.4776e+09
cu2410,21:32:33.0,77330,11600,77320,4,77330,10,97359,4.4776e+09
cu2410,21:32:33.500,77330,11600,77320,7,77330,35,97359,4.4776e+09
cu2410,21:32:34.0,77330,11600,77320,7,77330,4,97359,4.4776e+09
cu2410,21:32:34.500,77320,11601,77320,4,77330,8,97359,4.47799e+09
cu2410,21:32:35.500,77320,11601,77320,4,77330,8,97359,4.47799e+09
cu2410,21:32:36.0,77320,11601,77320,3,77330,8,97359,4.47799e+09
cu2410,21:32:38.0,77320,11604,77310,57,77320,14,97357,4.47915e+09
cu2410,21:32:38.500,77320,11604,77310,57,77320,16,97357,4.47915e+09
cu2410,21:32:39.0,77320,11605,77310,57,77320,15,97357,4.47954e+09
cu2410,21:32:39.500,77320,11605,77310,56,77320,15,97357,4.47954e+09
cu2410,21:32:40.0,77320,11605,77310,52,77320,15,97357,4.47954e+09
cu2410,21:32:40.500,77320,11605,77310,52,77320,58,97357,4.47954e+09
cu2410,21:32:41.0,77310,11606,77310,52,77320,53,97356,4.47992e+09
cu2410,21:32:41.500,77310,11607,77310,51,77320,34,97355,4.48031e+09
cu2410,21:32:42.0,77310,11613,77310,45,77320,7,97349,4.48263e+09
cu2410,21:32:42.500,77310,11613,77310,45,77320,3,97349,4.48263e+09
cu2410,21:32:43.0,77310,11613,77310,47,77320,3,97349,4.48263e+09
cu2410,21:32:43.500,77310,11613,77310,45,77320,3,97349,4.48263e+09
cu2410,21:32:44.0,77320,11616,77310,48,77330,9,97347,4.48379e+09
cu2410,21:32:44.500,77320,11624,77320,10,77330,2,97339,4.48688e+09
cu2410,21:32:45.0,77320,11624,77320,7,77330,5,97339,4.48688e+09
cu2410,21:32:45.500,77320,11624,77320,3,77330,5,97339,4.48688e+09
cu2410,21:32:46.0,77320,11624,77320,2,77330,5,97339,4.48688e+09
cu2410,21:32:46.500,77320,11624,77320,5,77330,2,97339,4.48688e+09
cu2410,21:32:47.0,77320,11628,77320,1,77330,2,97337,4.48843e+09
cu2410,21:32:47.500,77320,11628,77310,46,77330,10,97337,4.48843e+09
cu2410,21:32:48.500,77320,11628,77310,45,77330,10,97337,4.48843e+09
cu2410,21:32:49.0,77320,11628,77320,3,77330,12,97337,4.48843e+09
cu2410,21:32:49.500,77320,11628,77320,5,77330,8,97337,4.48843e+09
cu2410,21:32:50.0,77330,11630,77320,4,77330,2,97335,4.4892e+09
cu2410,21:32:50.500,77330,11631,77320,10,77330,1,97334,4.48959e+09
cu2410,21:32:51.0,77330,11632,77320,6,77340,8,97334,4.48997e+09
cu2410,21:32:51.500,77330,11632,77320,8,77340,32,97334,4.48997e+09
cu2410,21:32:52.0,77320,11633,77320,6,77330,18,97333,4.49036e+09
cu2410,21:32:52.500,77320,11637,77310,47,77320,7,97329,4.49191e+09
cu2410,21:32:53.0,77320,11637,77310,49,77320,7,97329,4.49191e+09
cu2410,21:32:53.500,77320,11637,77310,46,77320,8,97329,4.49191e+09
cu2410,21:32:54.0,77320,11637,77310,48,77320,8,97329,4.49191e+09
cu2410,21:32:54.500,77310,11645,77310,47,77320,1,97321,4.495e+09
cu2410,21:32:55.0,77320,11648,77320,23,77330,10,97319,4.49616e+09
cu2410,21:32:55.500,77320,11650,77320,5,77330,2,97318,4.49693e+09
cu2410,21:32:56.0,77330,11652,77320,8,77340,10,97318,4.49771e+09
cu2410,21:32:56.500,77340,11657,77320,12,77330,1,97314,4.49964e+09
cu2410,21:32:57.0,77330,11658,77330,10,77340,9,97314,4.50003e+09
cu2410,21:32:57.500,77330,11658,77330,3,77340,6,97314,4.50003e+09
cu2410,21:32:58.0,77330,11658,77330,3,77340,6,97314,4.50003e+09
cu2410,21:32:59.500,77330,11658,77330,3,77340,6,97314,4.50003e+09
cu2410,21:33:00.0,77330,11658,77330,3,77340,2,97314,4.50003e+09
cu2410,21:33:00.500,77330,11658,77330,5,77340,4,97314,4.50003e+09
cu2410,21:33:01.0,77340,11659,77330,5,77340,3,97313,4.50041e+09
cu2410,21:33:01.500,77340,11661,77330,5,77340,1,97311,4.50119e+09
cu2410,21:33:02.0,77340,11661,77330,7,77340,1,97311,4.50119e+09
cu2410,21:33:02.500,77340,11663,77330,7,77350,10,97309,4.50196e+09
cu2410,21:33:03.0,77340,11663,77340,6,77350,10,97309,4.50196e+09
cu2410,21:33:03.500,77340,11663,77340,2,77350,6,97309,4.50196e+09
cu2410,21:33:04.500,77340,11672,77330,11,77340,8,97306,4.50544e+09
cu2410,21:33:05.0,77330,11677,77320,4,77330,4,97303,4.50737e+09
cu2410,21:33:05.500,77330,11678,77310,47,77330,11,97303,4.50776e+09
cu2410,21:33:06.0,77310,11681,77310,43,77330,5,97301,4.50892e+09
cu2410,21:33:06.500,77330,11682,77320,3,77330,2,97300,4.50931e+09
cu2410,21:33:07.0,77330,11682,77320,3,77330,2,97300,4.50931e+09
cu2410,21:33:07.500,77330,11682,77320,7,77330,2,97300,4.50931e+09
cu2410,21:33:08.0,77330,11682,77320,7,77330,3,97300,4.50931e+09
cu2410,21:33:08.500,77330,11683,77320,1,77330,2,97299,4.50969e+09
cu2410,21:33:09.0,77330,11683,77320,1,77330,9,97299,4.50969e+09
cu2410,21:33:09.500,77330,11683,77320,1,77330,9,97299,4.50969e+09
cu2410,21:33:10.0,77320,11684,77310,42,77330,40,97299,4.51008e+09
cu2410,21:33:10.500,77320,11684,77310,42,77320,4,97299,4.51008e+09
cu2410,21:33:11.0,77320,11684,77310,42,77320,4,97299,4.51008e+09
cu2410,21:33:11.500,77320,11684,77310,42,77330,20,97299,4.51008e+09
cu2410,21:33:12.0,77320,11684,77310,42,77330,42,97299,4.51008e+09
cu2410,21:33:12.500,77310,11685,77320,1,77330,50,97298,4.51047e+09
cu2410,21:33:13.0,77320,11686,77310,41,77320,1,97298,4.51085e+09
cu2410,21:33:13.500,77320,11686,77310,41,77320,1,97298,4.51085e+09
cu2410,21:33:14.0,77320,11686,77310,41,77320,1,97298,4.51085e+09
cu2410,21:33:14.500,77320,11686,77310,41,77320,1,97298,4.51085e+09
cu2410,21:33:15.0,77320,11687,77310,41,77330,17,97299,4.51124e+09
cu2410,21:33:15.500,77320,11687,77310,41,77330,7,97299,4.51124e+09
cu2410,21:33:16.0,77320,11687,77310,41,77320,20,97299,4.51124e+09
cu2410,21:33:16.500,77310,11689,77310,39,77320,39,97299,4.51201e+09
cu2410,21:33:17.0,77310,11689,77310,39,77330,6,97299,4.51201e+09
cu2410,21:33:17.500,77310,11689,77310,39,77330,51,97299,4.51201e+09
cu2410,21:33:18.0,77310,11689,77310,39,77330,55,97299,4.51201e+09
cu2410,21:33:18.500,77310,11695,77310,33,77320,1,97293,4.51433e+09
cu2410,21:33:19.0,77310,11695,77310,33,77320,1,97293,4.51433e+09
cu2410,21:33:19.500,77310,11695,77310,33,77320,2,97293,4.51433e+09
cu2410,21:33:20.500,77310,11695,77310,33,77320,2,97293,4.51433e+09
cu2410,21:33:21.500,77310,11695,77310,33,77320,2,97293,4.51433e+09
cu2410,21:33:22.0,77310,11695,77310,33,77320,2,97293,4.51433e+09
cu2410,21:33:23.0,77310,11695,77310,33,77320,2,97293,4.51433e+09
cu2410,21:33:23.500,77310,11695,77310,33,77320,1,97293,4.51433e+09
cu2410,21:33:24.0,77310,11695,77310,33,77320,1,97293,4.51433e+09
cu2410,21:33:24.500,77310,11695,77310,33,77320,1,97293,4.51433e+09
cu2410,21:33:25.0,77310,11695,77310,33,77320,1,97293,4.51433e+09
cu2410,21:33:25.500,77310,11699,77310,30,77320,1,97293,4.51588e+09
cu2410,21:33:26.500,77310,11699,77310,30,77320,1,97293,4.51588e+09
cu2410,21:33:27.0,77320,11700,77310,30,77330,6,97292,4.51626e+09
cu2410,21:33:27.500,77320,11700,77310,30,77330,6,97292,4.51626e+09
cu2410,21:33:28.500,77310,11721,77310,9,77330,6,97271,4.52438e+09
cu2410,21:33:29.0,77310,11721,77310,10,77320,1,97271,4.52438e+09
cu2410,21:33:29.500,77310,11721,77310,10,77320,6,97271,4.52438e+09
cu2410,21:33:30.0,77310,11721,77310,10,77320,1,97271,4.52438e+09
cu2410,21:33:30.500,77320,11722,77310,15,77320,1,97271,4.52477e+09
cu2410,21:33:31.0,77320,11722,77310,15,77320,1,97271,4.52477e+09
cu2410,21:33:31.500,77320,11723,77310,15,77320,1,97270,4.52516e+09
cu2410,21:33:32.500,77320,11723,77310,10,77320,4,97270,4.52516e+09
cu2410,21:33:33.0,77320,11723,77310,10,77320,4,97270,4.52516e+09
cu2410,21:33:33.500,77320,11723,77310,10,77320,4,97270,4.52516e+09
cu2410,21:33:34.0,77320,11723,77310,11,77320,7,97270,4.52516e+09
cu2410,21:33:35.500,77320,11723,77310,11,77320,5,97270,4.52516e+09
cu2410,21:33:36.500,77320,11723,77310,11,77320,7,97270,4.52516e+09
cu2410,21:33:37.0,77320,11723,77310,11,77320,11,97270,4.52516e+09
cu2410,21:33:37.500,77310,11729,77310,8,77320,8,97264,4.52747e+09
cu2410,21:33:38.0,77310,11730,77310,7,77320,8,97263,4.52786e+09
cu2410,21:33:38.500,77320,11736,77310,3,77320,55,97259,4.53018e+09
cu2410,21:33:39.0,77310,11739,77300,15,77310,7,97256,4.53134e+09
cu2410,21:33:39.500,77310,11739,77300,16,77320,35,97256,4.53134e+09
cu2410,21:33:40.0,77310,11739,77310,1,77320,50,97256,4.53134e+09
cu2410,21:33:40.500,77310,11739,77300,15,77320,50,97256,4.53134e+09
cu2410,21:33:41.0,77310,11739,77300,15,77320,50,97256,4.53134e+09
cu2410,21:33:41.500,77300,11749,77300,5,77310,2,97249,4.53521e+09
cu2410,21:33:42.0,77300,11750,77300,4,77310,2,97249,4.53559e+09
cu2410,21:33:42.500,77300,11751,77300,3,77310,2,97249,4.53598e+09
cu2410,21:33:44.0,77300,11751,77300,5,77310,2,97249,4.53598e+09
cu2410,21:33:44.500,77300,11751,77300,8,77320,27,97249,4.53598e+09
cu2410,21:33:45.0,77300,11758,77300,4,77320,26,97244,4.53868e+09
cu2410,21:33:45.500,77300,11759,77300,5,77320,42,97244,4.53907e+09
cu2410,21:33:46.0,77300,11759,77300,5,77320,42,97244,4.53907e+09
cu2410,21:33:47.500,77300,11759,77290,7,77310,2,97244,4.53907e+09
cu2410,21:33:48.0,77300,11759,77290,12,77310,7,97244,4.53907e+09
cu2410,21:33:48.500,77310,11763,77290,10,77310,5,97240,4.54062e+09
cu2410,21:33:49.0,77290,11764,77300,14,77310,5,97240,4.541e+09
cu2410,21:33:50.0,77290,11764,77300,14,77310,6,97240,4.541e+09
cu2410,21:33:50.500,77290,11764,77290,9,77300,1,97240,4.541e+09
cu2410,21:33:51.0,77300,11765,77290,7,77300,1,97239,4.54139e+09
cu2410,21:33:51.500,77300,11765,77290,5,77300,1,97239,4.54139e+09
cu2410,21:33:52.0,77300,11765,77290,5,77300,1,97239,4.54139e+09
cu2410,21:33:52.500,77300,11766,77290,5,77310,7,97239,4.54178e+09
cu2410,21:33:53.0,77300,11766,77290,9,77310,6,97239,4.54178e+09
cu2410,21:33:54.0,77310,11768,77290,8,77310,5,97237,4.54255e+09
cu2410,21:33:54.500,77290,11770,77290,3,77310,47,97235,4.54332e+09
cu2410,21:33:55.0,77290,11770,77290,4,77310,6,97235,4.54332e+09
cu2410,21:33:55.500,77290,11770,77290,8,77310,6,97235,4.54332e+09
cu2410,21:33:56.0,77290,11772,77290,10,77310,5,97233,4.54409e+09
cu2410,21:33:56.500,77290,11772,77290,11,77310,5,97233,4.54409e+09
cu2410,21:33:57.500,77290,11772,77290,11,77310,7,97233,4.54409e+09
cu2410,21:33:58.0,77290,11772,77290,7,77300,3,97233,4.54409e+09
cu2410,21:33:58.500,77290,11772,77290,6,77310,29,97233,4.54409e+09
cu2410,21:33:59.0,77290,11772,77290,10,77310,31,97233,4.54409e+09
cu2410,21:33:59.500,77310,11778,77300,2,77310,29,97227,4.54641e+09
cu2410,21:34:00.0,77310,11778,77290,7,77300,5,97227,4.54641e+09
cu2410,21:34:00.500,77290,11781,77290,8,77300,6,97224,4.54757e+09
cu2410,21:34:01.0,77290,11791,77290,6,77300,10,97218,4.55144e+09
cu2410,21:34:01.500,77300,11793,77290,7,77300,9,97216,4.55221e+09
cu2410,21:34:02.0,77300,11793,77290,7,77300,5,97216,4.55221e+09
cu2410,21:34:02.500,77290,11794,77290,6,77300,5,97216,4.5526e+09
cu2410,21:34:03.0,77290,11795,77290,5,77300,7,97215,4.55298e+09
cu2410,21:34:03.500,77290,11795,77290,5,77300,5,97215,4.55298e+09
cu2410,21:34:04.0,77290,11795,77290,2,77300,8,97215,4.55298e+09
cu2410,21:34:04.500,77290,11795,77290,5,77300,8,97215,4.55298e+09
cu2410,21:34:05.0,77290,11799,77290,3,77300,3,97214,4.55453e+09
cu2410,21:34:05.500,77280,11801,77280,55,77300,6,97212,4.5553e+09
cu2410,21:34:06.0,77300,11803,77280,54,77300,10,97211,4.55608e+09
cu2410,21:34:06.500,77300,11803,77280,54,77290,1,97211,4.55608e+09
cu2410,21:34:07.0,77300,11803,77280,54,77290,2,97211,4.55608e+09
cu2410,21:34:07.500,77290,11804,77280,54,77290,1,97210,4.55646e+09
cu2410,21:34:08.0,77290,11804,77280,54,77290,2,97210,4.55646e+09
cu2410,21:34:09.0,77290,11806,77280,54,77300,5,97208,4.55723e+09
cu2410,21:34:09.500,77290,11809,77280,53,77300,5,97207,4.55839e+09
cu2410,21:34:10.0,77290,11809,77280,53,77300,6,97207,4.55839e+09
cu2410,21:34:10.500,77280,11811,77280,58,77300,8,97205,4.55917e+09
cu2410,21:34:11.0,77280,11811,77280,53,77300,4,97205,4.55917e+09
cu2410,21:34:12.0,77280,11811,77290,26,77300,6,97205,4.55917e+09
cu2410,21:34:12.500,77280,11811,77290,20,77300,1,97205,4.55917e+09
cu2410,21:34:13.0,77280,11812,77290,19,77300,1,97205,4.55955e+09
cu2410,21:34:13.500,77280,11812,77290,19,77300,2,97205,4.55955e+09
cu2410,21:34:14.0,77280,11812,77290,19,77300,1,97205,4.55955e+09
cu2410,21:34:14.500,77280,11812,77290,19,77300,1,97205,4.55955e+09
cu2410,21:34:15.0,77280,11812,77290,6,77300,5,97205,4.55955e+09
cu2410,21:34:15.500,77280,11812,77290,6,77300,5,97205,4.55955e+09
cu2410,21:34:16.0,77280,11812,77290,11,77300,2,97205,4.55955e+09
cu2410,21:34:16.500,77280,11812,77290,11,77300,4,97205,4.55955e+09
cu2410,21:34:17.0,77280,11812,77290,12,77300,4,97205,4.55955e+09
cu2410,21:34:17.500,77280,11812,77290,12,77300,3,97205,4.55955e+09
cu2410,21:34:18.0,77280,11812,77290,12,77300,3,97205,4.55955e+09
cu2410,21:34:18.500,77300,11814,77290,12,77300,1,97203,4.56033e+09
cu2410,21:34:19.0,77300,11814,77290,12,77300,2,97203,4.56033e+09
cu2410,21:34:19.500,77300,11814,77290,12,77300,5,97203,4.56033e+09
cu2410,21:34:20.0,77300,11814,77290,9,77300,2,97203,4.56033e+09
cu2410,21:34:20.500,77300,11814,77290,12,77300,2,97203,4.56033e+09
cu2410,21:34:21.0,77290,11815,77290,11,77300,2,97203,4.56071e+09
cu2410,21:34:21.500,77300,11817,77300,2,77310,7,97201,4.56149e+09
cu2410,21:34:22.0,77300,11819,77300,5,77310,3,97199,4.56226e+09
cu2410,21:34:22.500,77300,11819,77300,7,77310,6,97199,4.56226e+09
cu2410,21:34:23.0,77300,11819,77300,7,77310,6,97199,4.56226e+09
cu2410,21:34:23.500,77300,11821,77300,5,77310,6,97199,4.56303e+09
cu2410,21:34:24.0,77300,11821,77290,11,77300,1,97199,4.56303e+09
cu2410,21:34:24.500,77300,11821,77290,9,77300,2,97199,4.56303e+09
cu2410,21:34:25.0,77300,11821,77290,8,77300,4,97199,4.56303e+09
cu2410,21:34:25.500,77300,11821,77290,6,77300,4,97199,4.56303e+09
cu2410,21:34:26.0,77300,11821,77290,6,77300,4,97199,4.56303e+09
cu2410,21:34:26.500,77300,11821,77290,6,77300,8,97199,4.56303e+09
cu2410,21:34:28.0,77300,11821,77290,6,77300,6,97199,4.56303e+09
cu2410,21:34:28.500,77290,11822,77290,7,77300,4,97199,4.56342e+09
cu2410,21:34:29.0,77290,11822,77290,11,77300,1,97199,4.56342e+09
cu2410,21:34:30.500,77290,11822,77290,9,77300,2,97199,4.56342e+09
cu2410,21:34:31.0,77290,11824,77290,4,77300,5,97199,4.56419e+09
cu2410,21:34:31.500,77290,11824,77290,9,77300,5,97199,4.56419e+09
cu2410,21:34:32.0,77290,11824,77290,9,77300,2,97199,4.56419e+09
cu2410,21:34:32.500,77290,11824,77290,11,77300,2,97199,4.56419e+09
cu2410,21:34:33.0,77300,11826,77290,11,77310,6,97198,4.56496e+09
cu2410,21:34:33.500,77290,11827,77290,10,77310,5,97198,4.56535e+09
cu2410,21:34:34.0,77290,11827,77290,10,77310,10,97198,4.56535e+09
cu2410,21:34:35.500,77290,11827,77290,10,77300,1,97198,4.56535e+09
cu2410,21:34:37.0,77300,11828,77300,1,77310,10,97198,4.56574e+09
cu2410,21:34:37.500,77300,11828,77300,4,77310,2,97198,4.56574e+09
cu2410,21:34:38.500,77300,11828,77290,11,77310,5,97198,4.56574e+09
cu2410,21:34:39.0,77300,11829,77290,10,77300,2,97198,4.56612e+09
cu2410,21:34:39.500,77300,11829,77290,5,77300,2,97198,4.56612e+09
cu2410,21:34:40.0,77300,11829,77290,5,77300,2,97198,4.56612e+09
cu2410,21:34:41.0,77300,11829,77290,12,77310,12,97198,4.56612e+09
